152	872
135	889
116	908
110	914
156	868
320	704
423	601
439	585
396	628
357	667
291	733
222	802
173	851
138	886
120	904
101	923
83	941
276	748
406	618
452	572
422	602
378	646
328	696
241	783
188	836
146	878
108	916
99	925
78	946
226	798
372	652
442	582
415	609
374	650
324	700
248	776
198	826
156	868
143	881
114	910
114	910
211	813
368	656
437	587
420	604
343	681
278	746
217	807
166	858
140	884
133	891
119	905
87	937
148	876
303	721
432	592
512	512
834	190
733	291
419	605
220	804
130	894
113	911
107	917
66	958
69	955
60	964
43	981
36	988
31	993
32	992
38	986
43	981
39	985
45	979
140	884
301	723
463	561
490	534
414	610
301	723
223	801
162	862
137	887
108	916
91	933
79	945
72	952
78	946
78	946
67	957
73	951
59	965
130	894
295	729
429	595
437	587
389	635
323	701
243	781
189	835
147	877
146	878
122	902
109	915
143	881
165	859
175	849
175	849
168	856
167	857
249	775
467	557
521	503
432	592
318	706
220	804
169	855
134	890
112	912
105	919
99	925
109	915
117	907
126	898
131	893
149	875
136	888
137	887
189	835
426	598
540	484
433	591
288	736
180	844
140	884
126	898
119	905
114	910
134	890
135	889
138	886
166	858
181	843
170	854
159	865
156	868
157	867
365	659
509	515
484	540
399	625
302	722
224	800
181	843
129	895
80	944
512	512
820	204
723	301
387	637
191	833
110	914
78	946
77	947
68	956
58	966
80	944
70	954
71	953
70	954
74	950
71	953
67	957
62	962
61	963
67	957
69	955
75	949
71	953
71	953
71	953
169	855
335	689
458	566
455	569
356	668
283	741
194	830
144	880
120	904
120	904
122	902
123	901
111	913
123	901
126	898
134	890
134	890
137	887
141	883
136	888
141	883
144	880
142	882
155	869
296	728
520	504
523	501
412	612
298	726
222	802
151	873
131	893
99	925
89	935
92	932
86	938
90	934
105	919
111	913
96	928
108	916
107	917
116	908
120	904
130	894
119	905
123	901
120	904
205	819
478	546
569	455
448	576
310	714
211	813
147	877
117	907
87	937
67	957
63	961
77	947
92	932
106	918
122	902
113	911
109	915
109	915
117	907
106	918
113	911
127	897
117	907
108	916
142	882
338	686
490	534
505	519
512	512
810	214
727	297
429	595
201	823
125	899
102	922
72	952
71	953
63	961
54	970
54	970
68	956
74	950
79	945
87	937
82	942
87	937
96	928
91	933
90	934
91	933
87	937
88	936
87	937
96	928
96	928
82	942
76	948
73	951
79	945
197	827
430	594
512	512
427	597
319	705
238	786
163	861
126	898
97	927
96	928
98	926
95	929
95	929
111	913
114	910
118	906
117	907
102	922
97	927
102	922
100	924
109	915
101	923
103	921
104	920
101	923
104	920
122	902
120	904
118	906
252	772
378	646
433	591
417	607
356	668
280	744
213	811
162	862
136	888
120	904
106	918
105	919
109	915
130	894
150	874
155	869
158	866
158	866
151	873
139	885
136	888
143	881
142	882
152	872
154	870
166	858
155	869
161	863
149	875
147	877
214	810
412	612
505	519
447	577
355	669
285	739
222	802
164	860
137	887
113	911
